review_id,auteur,pays,nb_avis,note,titre,texte,date_exp,date_publi,type_avis,url
5f3e336902e85708c8d4c64e,Coco La chanelle,,1 avis,1,"Salam,","Salam,
Si je pouvais je mettrais zéro étoile je vous recommande vivement de pas prendre de billet dans cette compagnie aérienne c'est des voleurs ils rembourse pas, annulé sans prévenir et font payer des frais pour avoir une autre date pour décoller du Maroc mon mari devait venir le 12 Août annuler sans même l'avoir prévenu et lui font payer des frais pour moi c'est des voleurs et escroc",,2020-08-20T08:25:13.000Z,,https://fr.trustpilot.com/reviews/5f3e336902e85708c8d4c64e
5f37fe2b9cc22a073c98633e,berrah ABDEL,,1 avis,1,Annuler les vols sont prévenir c des…,Annuler les vols sont prévenir c des Des escroqueries,,2020-08-15T15:24:27.000Z,,https://fr.trustpilot.com/reviews/5f37fe2b9cc22a073c98633e
5f37dbd09cc22a0600cc6090,eric,,4 avis,1,Compagnie d’escrocs.....,"Compagnie d’escrocs.....
Innombrables problèmes .....
Voyagez sur Air France ou transavia c’est infiniment plus sûr .",,2020-08-15T12:57:52.000Z,,https://fr.trustpilot.com/reviews/5f37dbd09cc22a0600cc6090
5f368be79cc22a0600cbb549,Abdeslam Bouchta,,1 avis,1,ROYAL AIR MAROC compagnie a évité,"Mauvaise expérience les Vols sont annulés on vous prévient pas ,service client non joignable ,par mail pas de retour ,pour avoir un remboursent faut pas rêver ! en comparaison avec transavia ou j'ai réservé le retour avec eux sans problème ils vous envoient un lien pour choisir entre avoir ou remboursement sous 10 jours ,pour résumé compagnie a évité ,partir en voiture vous êtes gagnant s'ils sont les seuls .",,2020-08-14T13:04:39.000Z,,https://fr.trustpilot.com/reviews/5f368be79cc22a0600cbb549
5f34ed4a1a5a690268491659,Marie,,2 avis,1,SCANDALEUX!! A FUIR!!,"Depuis mars 2020 je cours après mon remboursement de billet d'avion (vol annulé). J'appelle au moins une fois par semaine pour savoir ce qu'il en ai et on me répond tout le temps la même chose ""on vous rappellera dans les 48 heures"". PERSONNE ne m'appelle et je ne suis toujours pas remboursé. Les salariés eux-mêmes ne savent plus quoi nous répondre. ce sont des perroquets qui répètent ce qu'on leur dit de dire.
Je suis vraiment dégoutée de RAM.
RAM= ESCROT. Quel HONTE. Plus jamais je ne réserverai avec une telle compagnie. aucun sens du relationnel avec le client, VOLEUR!!!!!. VRAIMENT a fuir. Arrêter de trouver l'excuse : ""COVID"". RENDEZ NOUS NOTRE ARGENT BANDE DE VOLEUR",,2020-08-13T07:37:54.000Z,,https://fr.trustpilot.com/reviews/5f34ed4a1a5a690268491659
5f32788e1a5a690788a66a59,Samir Lachguer,,18 avis,1,Royal air voleur,Cette compagnie est une honte. Vols annulés depuis le 04 août et toujours pas de remboursement. Des méthodes dignes de la mafia. Fuyez cette compagnie d’escrocs. Passez par Transavia pour aller au Maroc.,,2020-08-11T10:53:02.000Z,,https://fr.trustpilot.com/reviews/5f32788e1a5a690788a66a59
5f32656d1a5a6902684771a1,Samira Bdida,,2 avis,1,Cette compagnie est un scandale d'état,"Cette compagnie est un scandale d'état, ils vendent des billets au départ d'orly alors que le comptoir est fermé depuis des mois. On vous envoie des avoirs sans avoir la possibilité de les utiliser en ligne il faut passer par une agence qui vous facture 50 euros l'utilisation de l'avoir.. Et comme ils annulent les vols sans prévenir les clients.. On repart pour un nouvel avoir qui à nouveau sera facturé.. Cette compagnie est une HONTE service client déplorable.",,2020-08-11T09:31:25.000Z,,https://fr.trustpilot.com/reviews/5f32656d1a5a6902684771a1
5f1208b53f06f208b4ee0729,Diallo Oumou,,1 avis,1,Une compagnie nulle et malhonnête,"Une compagnie nulle et malhonnête. Vous paierez cash votre malhonnêteté bande de voyous!
Aprés avoir payés chérement deux billets d'avion 7668 Dhs, à cause du blocus aérien avec le covid 19 je suis bloquée ici avec mon fils ça fait 4 mois et vous osez me demander de
payer 2300 Dhs pour l'obtention de nouveaux billets comme si je suis restée ici de mon propre gré!
Vous allez tous crever et finir en enfer avec votre MALHONNÊTETÉ et votre INCOMPETENCE. Vos services qui ne servent à rien même pas fichus de répondre à des mails ou de décrocher un téléphone.
COMPAGNIE NULLE, SERVICE NUL À EVITER ABSOLUMENT!",,2020-07-17T20:23:17.000Z,,https://fr.trustpilot.com/reviews/5f1208b53f06f208b4ee0729
5f11b4983f06f206143324c7,Fardi,,2 avis,1,Billet d'avion retour annulé ma mère…,"Billet d'avion retour annulé ma mère est bloqué depuis 5 mois et besoin de revenir pour des raison médical

Aucun moyen de vous joindre pour trouver une solution
Vos agences sont fermées impossibles de vous joindre par téléphone
Malgré vos recommendations sur votre site il m'est impossible de modifier le billet
Du coup vous vendez des billets d'avion factice et vous vous caché derrière une crise sanitaire pour excuser votre escroquerie",,2020-07-17T14:24:24.000Z,,https://fr.trustpilot.com/reviews/5f11b4983f06f206143324c7
5f1155333f06f20a7025e989,Mona Jaber,,3 avis,1,La ram gère la crise dans la peau d'un…,"La ram gère la crise dans la peau d'un grand arnaqueur
1000 mail sans réponse et Call center impossible à joindre je suis resté a composée leur numéro mille fois apres plus 1h d'attente a écouter leur music , on me proposer de me rembourser mon vol annulé a cause du corona mais que apres 18 mois sinon changement billet gratuit mais il faut il faut payer la différence qui 3 fois le prix de mon vol initial car le tarif que jai n'existe. pas quelque soit la date que je demmande il faut ajouter donc la bonne blague gratuit .
Contraint d'accepter mes parents sont coincés en france depuis presque 5mois et ils veulent rentrer chez eux...
Mon interlocuteur me dit je vais recevoir un lien pour payer la différence et sans ça mon ma reservation n'est pas valide.
Ce mail que jattend tjr...
Je recommence 3fois comme ça la dernière je m'énerve je leur dit je raccroche pas jusqu'à ce que je reçois ce mail et enfin j'arrive régler ça.
La ram prend le monopole pour rapatrier les marocains coincés à l'étranger avec des prix hors norme habituel jamais jai payer ce prix la pour le maroc
De plus elle na pas les capacités pour gérer le flux tel injoignable dossier impossible à traiter
Moi je boycotte la ram plus jamais",,2020-07-17T07:44:47.000Z,,https://fr.trustpilot.com/reviews/5f1155333f06f20a7025e989
5f0e397a3f06f20bb4b1ae42,Khal,,1 avis,1,Zero ėtoile pour votre incompétence qui…,"Zero ėtoile pour votre incompétence qui perdure aux vues des plaintes tant répétées des consommateurs désolés, froissés, désarmés,désespérés écoeurés. Vous êtes le pot de fer contre le pot de terre! Vous êtes au-dessus de nous. Vous nous étouffez... Liberez-nous svp de vos injustices.
Et vous voilà renfloué de tant de milliards et d'avantage! Et Vous nous tenez. Vous gardez le monopole...
Durablement, nous sommes vos vaches à lait...
Nous vous subissons outrageusement depuis des lustres. Vous savez depuis toujours que nous somme impuissants et faibles!!!
Nous aimons le qualificatif Royal que Porte votre Cie. Pitié!",,2020-07-23T11:12:14.000Z,,https://fr.trustpilot.com/reviews/5f0e397a3f06f20bb4b1ae42
5f0d23c53f06f20aecaef5fa,Jean-marc Thibaud,,4 avis,1,Un zéro pointé pour la RAM,"Un zéro pointé pour la RAM! Elle annule ses vols et remboursent ses clients en avoir de 18mois... d’ailleurs rembourser veut dire rendre son argent au propriétaire, et non pas donner un avoir sans aucune valeur si la compagnie fait faillite et c’est ce qui risque de se produire (leçon de français gratuite au passage 😀). Aucun respect de la règlementation européenne ni de ses clients! Pour ma part je ne remettrai plus jamais les pieds dans leurs avions...
Exigeons de la commission européenne le retrait du droit de vol à la royal air maroc!!! Et allons tous à son adresse à paris pour demander le remboursement de nos billets...",,2020-07-14T03:17:25.000Z,,https://fr.trustpilot.com/reviews/5f0d23c53f06f20aecaef5fa
5f092ae83f06f20a9c9a972b,Aymane Babennas,,5 avis,1,La pire du pire,La pire du pire. On devra tous arrêter de réserver chez eux.,,2020-07-11T02:58:48.000Z,,https://fr.trustpilot.com/reviews/5f092ae83f06f20a9c9a972b
5f08b8b13f06f202a45aaefa,William Nilson,,2 avis,1,Le site c'est vraiment de la pure m er…,"Le site c'est vraiment de la pure m er de, le plus ch iant qui a jamais dû exister",,2020-07-10T18:51:29.000Z,,https://fr.trustpilot.com/reviews/5f08b8b13f06f202a45aaefa
5f08b6e33f06f202a45aad8a,Charles Attan,,1 avis,1,J’ai réservé un billet pour le 15…,"J’ai réservé un billet pour le 15 juillet 2020 et ils l’ont annulé le lendemain tout en retirant mon argent!

Ne réservez pas chez eux.",,2020-07-10T18:43:47.000Z,,https://fr.trustpilot.com/reviews/5f08b6e33f06f202a45aad8a
5f05e36f3f06f20a94dc15b6,Henri Ponsin,,4 avis,1,la RAM refuse de rembourser les billets…,la RAM refuse de rembourser les billets en numéraire suite a annulation des vols cause covid 19 donc je porte plainte a la DGAC,,2020-07-08T15:17:03.000Z,,https://fr.trustpilot.com/reviews/5f05e36f3f06f20a94dc15b6
5efc99483f06f20658cf51e0,Liptonlepyton,,8 avis,1,Un service après vente et de réclamation lamentable !,"Nous déposons des réclamations qui ne sont même pas traité . Dès messages à répétition pour nous IMPOSER des avoirs En bafouant nos droits !
Droit de consommateur / loi Hamon ne font pas partie de leur jargons !
Suite à la situation on annule les vols , la commission européenne exige aux compagnies les remboursement !
Je n’accepte pas vos bons veuillez répondre à mes réclamations qui restent sans suite ( on a dépassé les délais d’attente la !
En colère 😡
Plus jamais je repasserai par votre compagnie",,2020-07-01T14:10:16.000Z,,https://fr.trustpilot.com/reviews/5efc99483f06f20658cf51e0
5ef46a597dd75306b8cd0f18,Jean-claude,,1 avis,1,Coincé au Sénégal pour cause du covide…,"Coincé au Sénégal pour cause du covide je possède un billet retour par RAM, initialement du 11 mai, reporte au 19 juin annulé aussi.
Aujourd'hui contactant agence opodo, je ne peux prétendre un retour même si les vols reprennent le 12 juillet comme annoncé.
Motif; il n y a pas de vol dans la même classe du billet AR de février. Donc insiste pour acheter un autre billet a prix très fort, le billet retour initial en avoir non remboursable. Donc prix en otage comme les camping car souhaitant revenir du Maroc en ferry qui ont le même discourt.",,2020-06-25T09:11:53.000Z,,https://fr.trustpilot.com/reviews/5ef46a597dd75306b8cd0f18
5eef78c67dd75306b8c9b707,haythem kahlaoui,,1 avis,1,Vol? Malhonnêteté? La Royal Air Maroc ne respecte pas ses engagements,"Vol? Malhonnêteté? La Royal Air Maroc ne respecte pas ses engagements
Compagnie désastreuse, malhonnête.
J’étais tellement enthousiaste d’emprunter cette nouvelle ligne pour Rio de Janeiro via Casablanca au lieu de voyager par la TAP en février 2019.
Problème technique sur le vol: l’avion a été cloué au sol et n’a pu décollé pour Rio via Casablanca que le lendemain: au final 1 nuit d’hôtel perdue, des frais de taxi et de repas non remboursés.
Là service commercial contacté me promet - comme le prévoit la loi pour les vols au départ ou arrivée en Europe - un dédommagement et une prise en charge des frais de taxis, mais ensuite plus aucune nouvelle malgré mes régulières sollicitations de mars 2019 jusqu’à aujourd’hui.
Je suis sur le point de porter plainte...
Il est regrettable que cette compagnie aérienne nuise autant à l’image d’un si beau Pays qu’est le Maroc.
J’ai l’habitude de voyager 2 à 3 fois par an au Maroc 2 fois par an au Brésil pour motif loisir et professionnel : il est évident que je ne prendrai plus jamais cette compagnie si le préjudice n’est pas réparé...
Sous toute réserve.",,2020-06-21T15:12:06.000Z,,https://fr.trustpilot.com/reviews/5eef78c67dd75306b8c9b707
5ee39dd57dd753070881ddbf,Theo,,3 avis,1,A vrai dire s'il y avait 0 étoile je…,"A vrai dire s'il y avait 0 étoile je n'hésiterais pas à le mettre. Service déplorable voir si il en a même une ..
Cette compagnie est une gorsse éscroquerie, le roi du maroc s'en met sans doute pleins les poches avec cette manière de voler les gens.
A fuire absolument et sabotager
Honte à eux
Dommage pour la réputation du Maroc ..",,2020-06-12T15:23:01.000Z,,https://fr.trustpilot.com/reviews/5ee39dd57dd753070881ddbf
5ed608f025e5d20a88a52c82,Amine L.,,7 avis,1,Je recommande fortement d'éviter la RAM…,"Je recommande fortement d'éviter la RAM pour leur gestion client catastrophique.
Il m'est arrivé 2 événements troublants avec eux en moins de 2 ans:
1. A cause d'un incendie, je suis arrivé ""seulement"" 1h10 avant le décollage. Il m'était impossible de déposer mon bagage car le dépot de bagage était déjà fermé. Il n'y avait aucun comptoir ouvert à 19h... afin de m'aider à trouver une solution. Après 2h à essayer d'appeler le service client, la seule solution proposée est de me faire payer 600€ de plus pour partir le lendemain à 15h.
2. Suite à la situation dramatique et exceptionnelle liée au Covid-19, je ne peux que comprendre la difficulté de gestion des reclamations / annulations de vols forcées. Toutefois, 3 mois après la fermeture des frontières, toutes les compagnies se sont réorganisées pour gérer les remboursement de vols annulés et préparer l'avenir. Quand je dis toutes les compagnies, il faudrait peut être préciser que la RAM n'en fait pas partie.*
Je récapitule les faits, avec les dates pour relater mon expérience:
Le Maroc a fermé ces frontières au 13 mars.
J'ai pris un vol au 18 mars, avec un retour au 23 mars, donc avec des dates au tout début de la crise. Ayant appelé la RAM pour trouver une solution, ils m'ont forcé à décaler mon vol au 2 mai, avec un retour au 31 mai, puis m'ont demandé d'appeler, je dis bien ""appeler"", le call center avant cette date là pour recevoir un bon à utiliser sous 6 mois. N'ayant pas eu de choix, ou de proposition alternative, j'ai été CONTRAINT d'accepter cette modification.
Je leur ai bien indiqué que cette solution ne me convenait pas, puisque la fermeture des frontières françaises ou marocaines allaient durer bien au dela de ces dates.
En début avril, j'appelle ce fameux call center comme indiqué par mon premier contact à la RAM. Le numéro ne répond jamais, peu importe l'heure.
J'apprends par la suite sur le site de la RAM, et non via une communication (SMS, mail, appel, pigeon voyageur) de la compagnie, que l'épidémie a contraint le call center à fermer. Il est demandé de contacter le service client via le mail suivant: ventesadistance @ XXX. Une réponse automatique indique que la boite mail est pleine, et ne peut recevoir de mails supplémentaires... Quelques semaines plus tard, on découvre sur la même page, et toujours sans la moindre communication de la part de cette pseudo ""compagnie"" qu'une autre adresse mail peut être utilisée pour les réclamations: callcenter @ XXX. Je les contacte alors.
Après 4 relances, et aujourd'hui nous sommes les 2 juin, je n'arrive toujours pas avoir de visibilité sur un quelconque avoir ou remboursement ou délai de résolution.

Je pense que vous le comprenez, je ne peux que vous recommander de fuir cette compagnie et de prendre une alternative quelconque, quitte à payer quelques euros ou dirhams supplémentaires.",,2020-06-02T08:08:16.000Z,,https://fr.trustpilot.com/reviews/5ed608f025e5d20a88a52c82
5ed1773c25e5d20a88a2e9b2,Voyageur mécontent,,1 avis,1,Le plus mauvais service client de la terre,"Le plus mauvais service client de la terre : attente d’un remboursement suite vol annulé pour cause de covid depuis 2 mois ...alors que la loi l’exige en 7 j. Le service client MENT en disant qu’en cas de circonstances exceptionnelles, le remboursement n’est pas du. FAUX : c’est l’indemnité qui n’est pas due, et le client peut être remboursé en numéraire s’il le souhaite.
Service client incompétent qui ne lit pas les mails jusqu’au bout et ne comprend rien.
Injoignable au téléphone !
Et la cerise sur le gâteau : l’une des adresse mail indiquée dans l’accusé réception reçue de la RAM ne fonctionne pas, message d’erreur... la boîte mail est pleine. Signalé de multiples fois au service client
Fuyez cette compagnie",,2020-05-29T20:57:32.000Z,,https://fr.trustpilot.com/reviews/5ed1773c25e5d20a88a2e9b2
5ed12ca825e5d20a88a2a772,Jim Evilo,,3 avis,1,ALERTE A TOUS,"ALERTE A TOUS
RAM n'effectue aucun remboursement suite aux annulations de vols du COVID. J'ai ainsi 1500€ qui sont en attente de remboursement de ma réservation U8NFQO et pour laquelle RAM fait la sourde oreille.
FUYEZ cette compagnie !",,2020-05-29T15:39:20.000Z,,https://fr.trustpilot.com/reviews/5ed12ca825e5d20a88a2a772
5eb7fac925e5d20a8891730e,jaas agirre,,4 avis,1,Très mécontente de la Ram,Très mécontente de la Ram. Alors que les compagnies aériennes remboursent leurs usagers qui ont vu leurs vols annulés à cause du covid. La RAM propose un avoir d une certaine validité alors qu il existe un accord sur le traffic européen qui exige que les clients soient remboursés intégralement quand la compagnie annule ses vols,,2020-05-10T12:59:53.000Z,,https://fr.trustpilot.com/reviews/5eb7fac925e5d20a8891730e
5ea44f40086b6409bc8d9212,hamid,,16 avis,1,J'ai subit un vol de bijoux lors de mon…,"J'ai subit un vol de bijoux lors de mon escale à Casablanca (Montréal-CASA-ORLY). Un agent d'escale m'a forcé de mettre mon bagage à main dans la soute à cause de la non disponibilité des places en cabine sans me donner une étiquette de référence.
J'ai écris une plainte à la compagnie Royal Air Maroc et la compagnie m'a demandé de fournir des factures, l'étiquette de référence, et plusieurs autres documents sans avoir investiguer le problème de son côté.

C'est vraiment une très mauvaise expérience et je n'avais droit à même pas un bon service après vente.",,2020-04-25T14:54:56.000Z,,https://fr.trustpilot.com/reviews/5ea44f40086b6409bc8d9212
5e73c0bb3c93ae09646743f1,nomade 56,,1 avis,1,en dessous de tout...tous les bureaux…,"en dessous de tout...tous les bureaux sont fermés, aucune réponse au tel ou au mail...la Ram nous fait bien comprendre la nuance entre un usager et un client...je saurai m'en souvenir, bien que je ne qu'une miette avec une dizaine de vols par an",,2020-03-19T18:58:03.000Z,,https://fr.trustpilot.com/reviews/5e73c0bb3c93ae09646743f1
5e6e425f3c93ae0964647074,Fedwa Attache,,3 avis,1,Compagnie catastrophique qui ne prend même,"Compagnie catastrophique qui ne prend même pas la peine de répondre à ses clients !!! Trop facile de fermer les agences et de laisser les gens sans informations !!!
Toute ma famille boycottera cette compagnie vu comment la crise du coronavirus a été géré de manière lamentable. Ne vous inquiétez vous aurez de la pub gratuite !",,2020-03-15T14:57:35.000Z,,https://fr.trustpilot.com/reviews/5e6e425f3c93ae0964647074
5e61e4943c93ae0624c761d2,Hassem,,4 avis,1,RAM : état de saleté des avions entre le Maroc et la Tunisie,"Bonjour
Je prends de temps en temps la RAM.
C’est affolant de voir la différence entre les avions de ligne entre le Maroc et l’Europe et ceux entre le Maroc et le Maghreb.
J’ai pris à deux reprises des vols entre le Maroc et la Tunisie (sont le dernier hier à 11h50) : avion très sale (photos a l’appui), comportement de l’equipage déplacé, etc ...
Cette différence de traitement est très représentative de la vision qu’a la RAM de ses clients : les arabes on les traite comme des citoyens de bas étage, les européens on fait un peu plus attention question de donner une meilleure image.
Et je ne vous parle pas des vols sur l’Afrique de l’Ouest et du comportement raciste à peine masqué de certains membres de l’équipage.
Une honte .....",,2020-03-06T05:50:12.000Z,,https://fr.trustpilot.com/reviews/5e61e4943c93ae0624c761d2
5e55648c3c93ae0bc40a03cf,Ibtissam Cherradi Pendeliau,,2 avis,1,Cette compagnie n a plus rien de…,Cette compagnie n a plus rien de royal...,,2020-02-25T18:16:44.000Z,,https://fr.trustpilot.com/reviews/5e55648c3c93ae0bc40a03cf
5e54125f3c93ae0864a6c274,Hamza Blh,,3 avis,1,Royal air maroc : a eviter !,"Pour la 3 eme fois sur la meme année mes vols operes par la Ram sont annulés sans raison. Ce qui me choque le plus c est l absence de communication, on voit juste annulé sur l ecran et on devra se demerder pr comprendre ce qui se passe et ensuite savoir quand y aura le vol suivant. Je deconseille fortement ! Surtout pr les voyages d affaires.",,2020-02-24T18:13:51.000Z,,https://fr.trustpilot.com/reviews/5e54125f3c93ae0864a6c274
5e456f3c3c93ae08649eca36,patricia legrand,,19 avis,1,Vol Paris/Agadir avec 2H30 de retard à…,"Vol Paris/Agadir avec 2H30 de retard à l'aller, 4H30 au retour avec une modification de l'aéroport de retour (à minuit 30, c'est aisé..), sous-traité à une compagnie low-cost avec sièges cassés etc., documents de voyage trompeurs (en gros Royal Air Maroc vs en petit ""opéré par Nouvel Air""...).
La qualité de Royal Air Maroc n'est plus au rendez-vous: dommage.
La compagnie a proposé 1500 miles de dédommagement sur leur programme fidélité auquel...je ne risque pas d'adhérer.Là encore, une pratique commerciale déplacée.",,2020-02-13T15:46:04.000Z,,https://fr.trustpilot.com/reviews/5e456f3c3c93ae08649eca36
5e3805f73c93ae0b249cab78,Maroa BEJAOUI,,3 avis,1,Compagnie incompétente,"Bonjour, nous sommes très déçus de constater que les sous traitants ou les agents escales de votre compagnie se permettent de fermer les comptoirs d’enregistrement 10 minutes à l’avance ce qui conduit un préjudice à une dizaine de vos clients dont j’en fait partie . Ils m’ont fait vivoter de services en services pour enfin me dire que j’étais largement en retard alors que mon ticket de parking indique le contraire . Aucun responsable n’a pris la peine de nous rencontrer c’est vraiment un manque de professionnalisme total en nom d’une compagnie telle que la vôtre . Je n’ai jamais vu ça de toute ma vie en 28 ans de voyage . Vos salariés n’ont aucun respect du client aucune antipathie . Ps: vous retrouverez cette réclamation de partout sur l’ensemble des grands sites de voyages connus .",,2020-02-03T11:37:27.000Z,,https://fr.trustpilot.com/reviews/5e3805f73c93ae0b249cab78
5e35026e3c93ae0b249b6fb2,Julien Contal,,3 avis,1,Très mauvaise compagnie aérienne.,"Très mauvaise compagnie aérienne.
Vols retardés, aucune réactivité du service client.
Bagage perdu en juin 2019, j'attends toujours l'indemnisation
Et je suis loin d'être un cas isolé.",,2020-02-01T04:45:34.000Z,,https://fr.trustpilot.com/reviews/5e35026e3c93ae0b249b6fb2
5e30109c3c93ae0b24987c26,Maaz,,1 avis,1,Ne jamais prendre royal air Maroc…,Ne jamais prendre royal air Maroc service téléphonique catastrophique mensonge à tout va il se foute de la gaule du monde agence à banir le plus jamais reprendre cette compagnie,,2020-01-28T10:44:44.000Z,,https://fr.trustpilot.com/reviews/5e30109c3c93ae0b24987c26
5e1c5715c845450bec362f7b,Gaetan Ndoumbe,,1 avis,1,Conditions de vol affreuses !,"Conditions de vol affreuses !!
Tout d'abord,
Bagarre entre 2 passagères lors de mon 1er vol de Lyon à Casablanca. Passagère très nuisible.
Mais ceci n'est même pas l'objet de ma réclamation.
C'est lors du vol de Casablanca à Douala que cela a été le plus problématique. La place que j'avais initialement réservée m'a été prise. Le Stewart m'a obligé à m'asseoir à la seule place de libre dans l'avion. J'ai donc fini assis entre deux personnes particulièrement nuisible, devant une mère avec son bébé. Mes conditions de vol étaient inadmissible !! Un vol de 5 heures.
On nous laisse l'opportunité de s'enregistrer avant et choisir nos sièges, si cela n'est pas respecté le service n'a aucun intérêt !",,2020-01-13T11:40:05.000Z,,https://fr.trustpilot.com/reviews/5e1c5715c845450bec362f7b
5e1b9cb7c845450914b69f68,Al's Garner,,2 avis,1,Compagnie a banir,"Compagnie a banir . Ne répond plus (ni mail,ni appel) après un vol retardé de plus de 5h . Et d'une indemnité non perçu à ce jour après 4 mois d'attente .
Fuir cette compagnie .",,2020-01-12T22:24:55.000Z,,https://fr.trustpilot.com/reviews/5e1b9cb7c845450914b69f68
5e18275ec845450914b4f505,Ndella Carlier,,1 avis,5,Bonjour,"Bonjour, j'ai adoré voyagé avec votre compagnie, une accueil chaleureux du début à la fin merci beaucoup",,2020-01-10T07:27:26.000Z,,https://fr.trustpilot.com/reviews/5e18275ec845450914b4f505
5e180bb1c845450914b4ec1a,Sawda Traoré,,1 avis,1,Abominable,"Si je pouvais, je ne vous donnerais la note de 0. Votre service est plus que lamentable, que ce soit au sol ou en l'air. Les hôtesses sont hautaines, agressives et méchantes, surtout avec les africains. La bouffe est deguelasse et le service à bord reste à désiré. Franchement, une catastrophe cette compagnie. Je ne la conseille même pas à mon pire ennemi.",,2020-01-10T05:29:21.000Z,,https://fr.trustpilot.com/reviews/5e180bb1c845450914b4ec1a
5e133133c8454508343c1c41,jean luc feld,,1 avis,1,Voyage,"Bonjour, une très mauvaise expérience avec votre compagnie . le 30 décembre je voyage avec 2 enfants , 3 ans et 5 ans au moment de servir les repas on ne leur donne pas de plateau sous prétexte qu'il ne sont pas enregistrer . Ils mangent de tout donc je ne demande pas de menu enfants , je demande si ils peuvent avoir un une compote où un yaourt ,on me réponds NON ; au retour le 3 janvier retour sur Lyon ,même compagnie, repas pour tout le monde même les enfants ,pourquoi à l'aller on ne leur donne rien et au retour oui . Je voyage aussi avec ma maman qui a 91 ans , a l aller elle a droit au service pour personnes a mobilité réduite et au retour on la pose au comptoir d 'embarquement et débouillez vous madame pour rejoindre votre avion, c'est a dire aller jusqu'au bus, et après monter la passerelle avec beaucoup de difficultés . C'est lamentable pour une compagnie comme la votre . vous avez beaucoup de progrès a faire , aussi bien pour la gestion des passager que pour l amabilité de votre personnel au sol et dans l 'avion . Je ne suis pas enchanté de ce vol et je ne suis pas la seule quand je lis les commentaires sur les réseaux sociaux",,2020-01-06T13:08:03.000Z,,https://fr.trustpilot.com/reviews/5e133133c8454508343c1c41
5e125e73c845450914b1d9be,Amal,,1 avis,1,Une compagnie catastrophique qui ne…,"Une compagnie catastrophique qui ne mérite pas le titre de compagnie . À boycotter
L’avion était surbooké et en plus on n’a pas reçu notre bagage et après avoir fait une réclamation, ça faut 5 jours qu on attend sans aucune réponse de leur part. C’est une compagnie aérienne qui néglige complètement ses client et qui ne leur accorde aucune importance. Très très déçue de leur service. Je ne voyagerais plus avec cette compagnie deguelace",,2020-01-05T22:08:51.000Z,,https://fr.trustpilot.com/reviews/5e125e73c845450914b1d9be
5e0a136ec845450914ae51dc,Beatrice Lamourette,,1 avis,1,Très mauvaise expérience,"Très mauvaise expérience. Un personnel très agressif, surtout les femmes . Aucune aide. Quand on veut changer de place (couloir car grande jambe, être ensemble alors que les places attribuées sont séparées) , la réponse est toujours : l'avion est plein. Alors que l'avion est à moitié vide. Nous allons finir par ne plus voyager sur la RAM.",,2019-12-30T15:10:38.000Z,,https://fr.trustpilot.com/reviews/5e0a136ec845450914ae51dc
5e09dfabc845450914ae2b25,Breffy Michel,,3 avis,1,Ce jour destination Agadir ...7h de…,"Ce jour destination Agadir ...7h de retard
Compagnie de m....
L'année dernière au retour le 7 janvier d'Agadir départ prévu 15h...départ réel 3h le lendemain
C'est la dernière fois que j'utilise Air Maroc,pire que les lowcoasts
Michel Breffy billet DU 30JANVIER 2019 ETKT147636476642301 VOL665
UNE RÉPONSE SVP,UNE MESURE COMMERCIALE....",,2019-12-30T11:29:47.000Z,,https://fr.trustpilot.com/reviews/5e09dfabc845450914ae2b25
5e034616c845450834357b6f,Sandy Ayoun Cohen,,1 avis,1,Une compagnie catastrophique à ne…,Une compagnie catastrophique à ne jamais prendre,,2019-12-25T11:20:54.000Z,,https://fr.trustpilot.com/reviews/5e034616c845450834357b6f
5e020356c845450914ab1f87,Noname,,1 avis,1,0 étoile si je pouvais. Horrible,"0 étoile si je pouvais.
Cette ""compagnie"" c'est une honte.
Elle se moque de ses clients et surtout ceux Africains. Merdiqccue",,2019-12-24T12:23:50.000Z,,https://fr.trustpilot.com/reviews/5e020356c845450914ab1f87
5e015a36c84545083434cdb7,Bargach,,2 avis,1,Bagage retardé et non retrouvé après 4 ré programmation dans 4 vols suivants,"Vol de Paris à Rabat. A l’arrivée la valise n’y est pas. Une première réclamation à ce sujet et on me promet de la recevoir le lendemain fin de journée. De retour à l’a Le lendemain la valise n’y était pas on me promet à nouveau pour un deuxième vol en fin de soirée sans résultat. Cette fois-ci on me promet de la récupérer le deuxième jour en fin de soirée. Le call center n’arive pas à traiter. Seule réponse on va envoyer un e-mail à Orly !!!!!
Brefs, le jour suivant la valise n’est toujours pas là à minuit le call center ne répond plus la galère quoi.
Plus jamais je n’utIliserai cette compagnie",,2019-12-24T00:22:14.000Z,,https://fr.trustpilot.com/reviews/5e015a36c84545083434cdb7
5df38a60c845450bf0861d5f,Azzedine Sarout,,1 avis,1,Jamais de la vie,,,2019-12-13T12:56:00.000Z,,https://fr.trustpilot.com/reviews/5df38a60c845450bf0861d5f
5df0ffc2c84545096040b8f8,Labidi Khaldi,,1 avis,1,Compagnie de m....,"Compagnie de m.... jai récupéré ma valise
Complètement détruite
Service a bord pourri
Plats dégoûtants.

La prochaine fois pour new york ça sera air france comme d d'habitude.",,2019-12-11T14:40:02.000Z,,https://fr.trustpilot.com/reviews/5df0ffc2c84545096040b8f8
